db_id,entry_id,orth,lang,rel_of,rel_type
form_d3220e68,entry_cævyn,cavd,os-x-iron,form_d3220e66,participle
form_d3220e71,entry_cævyn,cævun,os-x-digor,,
form_d3220e73,entry_cævyn,cavd,os-x-digor,form_d3220e71,participle
form_d3221e66,entry_ædta,ædta,os-x-digor,,
form_d3222e66,entry_igurcæ,igurcæ,os-x-digor,,
form_d3223e66,entry_fænykg0yz,fænykg˳yz,os-x-iron,,
form_d3223e69,entry_fænykg0yz,funuktʼiz,os-x-digor,,
form_d3224e66,entry_nīkæd,nīkæd,os-x-iron,,
form_d3224e69,entry_nīkæd,nekæd,os-x-digor,,
form_d3225e66,entry_dæwccag,dæwccag,os-x-iron,,
form_d3225e69,entry_dæwccag,idæwccag,os-x-digor,,
form_d3233e66,entry_ajnæg,ajnæg,os,,
form_d3234e66,entry_kærdīx,kærdīx,os-x-iron,,
form_d3234e69,entry_kærdīx,kærdex,os-x-digor,,
form_d3237e66,entry_nordyn,nordyn,os,,
form_d3238e66,entry_cym,cym,os-x-iron,,
form_d3238e69,entry_cym,cumæ,os-x-digor,,
form_d3239e66,entry_naǧ_2,naǧ,os-x-iron,,
form_d3240e66,entry_omyn,omyn,os,,
form_d3241e66,entry_cʼynd,cʼynd,os-x-iron,,
form_d3241e69,entry_cʼynd,cʼundæ,os-x-digor,,
form_d3242e66,entry_kapek6k9,kapek(k),os,,
form_d3243e66,entry_nyggænd,nyggænd,os,,
form_d3244e66,entry_byrc_1,byrc,os-x-iron,,
form_d3244e69,entry_byrc_1,burcæ,os-x-digor,,
form_d3246e68,entry_ræstæj,ræstæj,os,,
form_d3247e66,entry_ændæræbon,ændæræbon,os,,
form_d3248e66,entry_guanym,guanym,os-x-iron,,
form_d3248e69,entry_guanym,guajæn,os-x-digor,,
form_d3249e68,entry_ravg,ravg,os-x-iron,,
form_d3249e71,entry_ravg,ravgæ,os-x-digor,,
form_d3250e66,entry_fynʒ,fynʒ,os-x-iron,,
form_d3250e69,entry_fynʒ,finʒ(æ),os-x-digor,,
form_d3250e71,entry_fynʒ,fij,os-x-digor,form_d3250e69,variant
form_d3251e66,entry_rong,rong,os,,
form_d3254e66,entry_īskæd,īskæd,os-x-iron,,
form_d3254e69,entry_īskæd,eskæd,os-x-digor,,
form_d3256e66,entry_maqari,maqari,os,,
form_d3257e66,entry_cæj,cæj,os,,
form_d3258e66,entry_cæræg,cæræg,os,,
form_d3259e66,entry_qæræj,qæræj,os-x-iron,,
form_d3260e66,entry_cajdan,cajdan,os,,
form_d3262e66,entry_pyrang,pyrang,os,,
form_d3263e66,entry_gækk0yri,gækk˳yri,os-x-iron,,
form_d3264e66,entry_fazzon,fazzon,os,,
form_d3266e66,entry_cæxgær_1,cæxgær,os,,
form_d3268e68,entry_lægʒīnad,lægʒīnad,os-x-iron,,
form_d3268e71,entry_lægʒīnad,lægʒīnadæ,os-x-digor,,
form_d3270e66,entry_ræjæ,ræjæ,os-x-digor,,
form_d3271e66,entry_gælx0yr,gælx˳yr,os-x-iron,,
form_d3272e66,entry_byræn,byræn,os-x-iron,,
form_d3273e66,entry_fydæmbælæg,fydæmbælæg,os-x-iron,,
form_d3273e69,entry_fydæmbælæg,fudæmbælæg,os-x-digor,,
form_d3274e68,entry_pælæxsar,pælæxsar,os,,
form_d3276e66,entry_avd,avd,os,,
form_d3277e66,entry_calx,calx,os,,
form_d3278e66,entry_izælu,izælu,os-x-digor,,
form_d3279e66,entry_kʼaxkʼūx,kʼaxkʼūx,os-x-iron,,
form_d3281e66,entry_psunæ,psunæ,os,,
form_d3282e66,entry_lyg,lyg,os-x-iron,,
form_d3282e69,entry_lyg,lux,os-x-digor,,
form_d3283e66,entry_myʒyra,myʒyra,os-x-iron,,
form_d3283e69,entry_myʒyra,muʒura,os-x-digor,,
form_d3284e66,entry_cæmædīs,cæmædīs,os-x-iron,,
form_d3284e68,entry_cæmædīs,cymydīs,os-x-iron,form_d3284e66,variant
form_d3284e71,entry_cæmædīs,cæmædes,os-x-digor,,
form_d3285e66,entry_gædy_1,gædy,os,,
form_d3286e66,entry_bongæn,bongæn,os,,
form_d3287e66,entry_nyvyl,nyvyl,os-x-iron,,
form_d3289e66,entry_mækʼur,mækʼur,os-x-digor,,
form_d3290e66,entry_īwgænʒon,īwgænʒon,os-x-iron,,
form_d3291e68,entry_lænk,lænk,os-x-iron,,
form_d3291e71,entry_lænk,læncæ,os-x-digor,,
form_d3293e66,entry_k0yrys,k˳yrys,os-x-iron,,
form_d3295e66,entry_ænʒær,ænʒær,os,,
form_d3296e66,entry_minut,minut,os,,
form_d3297e66,entry_bar,bar,os-x-iron,,
form_d3297e69,entry_bar,baræ,os-x-digor,,
form_d3298e66,entry_faw,faw,os,,
form_d3300e66,entry_ilivd,ilivd,os-x-digor,,
form_d3301e66,entry_nyrykkon,nyrykkon,os-x-iron,,
form_d3301e69,entry_nyrykkon,nurikkon,os-x-digor,,
form_d3301e71,entry_nyrykkon,nurmikkon,os-x-digor,form_d3301e69,variant
form_d3304e66,entry_kʼ0ylyx,kʼ˳ylyx,os-x-iron,,
form_d3304e69,entry_kʼ0ylyx,kʼulux,os-x-digor,,
form_d3307e66,entry_ʒoda,ʒoda,os-x-iron,,
form_d3308e66,entry_ræsūǧd,ræsūǧd,os,,
form_d3310e66,entry_lækkad,lækkad,os,,
form_d3312e66,entry_mīcʼra,mīcʼra,os-x-iron,,
form_d3313e66,entry_mydgæs,mydgæs,os-x-iron,,
form_d3313e69,entry_mydgæs,mudgæs,os-x-digor,,
form_d3314e66,entry_ḱʼypxæ,ḱʼypxæ,os-x-iron,,
form_d3314e69,entry_ḱʼypxæ,kʼipxæ,os-x-digor,,
form_d3315e66,entry_īzgard,īzgard,os-x-iron,,
form_d3315e69,entry_īzgard,ezgard,os-x-digor,,
form_d3317e66,entry_eci,eci,os-x-digor,,
form_d3320e66,entry_kʼwælli,kʼwælli,os-x-digor,,
form_d3322e66,entry_kʼūlæg,kʼūlæg,os-x-iron,,
form_d3322e68,entry_kʼūlæg,kʼ˳ylæg,os-x-iron,form_d3322e66,variant
form_d3322e81,entry_kʼūlæg,kʼwælæg,os-x-digor,,
form_d3323e66,entry_ǧæwaj,ǧæwaj,os-x-digor,,
form_d3324e66,entry_mæga,mæga,os,,
form_d3331e66,entry_ʒyqq,ʒyqq,os-x-iron,,
form_d3331e69,entry_ʒyqq,ʒuqq,os-x-digor,,
form_d3332e66,entry_insad,insad ,os-x-digor,,
form_d3334e66,entry_aftid,aftid,os-x-iron,,
form_d3334e69,entry_aftid,afted,os-x-digor,,
form_d3334e71,entry_aftid,aftid,os-x-digor,form_d3334e69,variant
form_d3334e73,entry_aftid,otid,os-x-digor,form_d3334e69,variant
form_d3336e66,entry_g0yryn,g˳yryn,os-x-iron,,
form_d3336e68,entry_g0yryn,g˳yrd,os-x-iron,form_d3336e66,participle
form_d3336e71,entry_g0yryn,igurun,os-x-digor,,
form_d3336e73,entry_g0yryn,igurd,os-x-digor,form_d3336e71,participle
form_d3337e66,entry_æǧzalyn,æǧzalyn,os,,
form_d3338e66,entry_riwæ,riwæ,os-x-digor,,
form_d3339e66,entry_dongon,dongon,os-x-digor,,
form_d3340e66,entry_æxsīn_2,æxsīn,os,,
form_d3344e66,entry_davon,davon,os-x-iron,,
form_d3344e69,entry_davon,davonæ,os-x-digor,,
form_d3345e68,entry_læværæn,læværæn,os-x-digor,,
form_d3348e66,entry_æmpursun,æmpursun,os-x-digor,,
form_d3348e68,entry_æmpursun,æmpurst,os-x-digor,form_d3348e66,participle
form_d3349e66,entry_cærænbon,cærænbon,os,,
form_d3350e68,entry_oræza,oræza,os-x-digor,,
form_d3351e66,entry_ævz-,ævz-,os,,
form_d3351e68,entry_ævz-,æfs-,os,form_d3351e66,variant
form_d3352e66,entry_fydgænd,fydgænd,os-x-iron,,
form_d3352e69,entry_fydgænd,fudgændæ,os-x-digor,,
form_d3353e66,entry_kærʒyn,kærʒyn,os-x-iron,,
form_d3353e69,entry_kærʒyn,kærʒin,os-x-digor,,
form_d3354e66,entry_lele,lele,os-x-iron,,
form_d3355e66,entry_mæstælǧæd,mæstælǧæd,os-x-iron,,
form_d3356e66,entry_arvīston,arvīston,os-x-iron,,
form_d3360e66,entry_alyrdæm,alyrdæm,os,,
form_d3362e66,entry_qorraǧ,qorraǧ,os-x-iron,,
form_d3362e69,entry_qorraǧ,qojraǧ,os-x-digor,,
form_d3363e66,entry_fætk,fætk,os,,
form_d3368e66,entry_fæstīat,fæstīat,os-x-iron,,
form_d3368e69,entry_fæstīat,fæstewat,os-x-digor,,
form_d3369e66,entry_ærǧævsyn,ærǧævsyn,os,,
form_d3370e66,entry_gærdyn,gærdyn,os-x-iron,,
form_d3370e68,entry_gærdyn,gærst,os-x-iron,form_d3370e66,participle
form_d3370e71,entry_gærdyn,igærdun,os-x-digor,,
form_d3370e73,entry_gærdyn,igarst,os-x-digor,form_d3370e71,participle
form_d3371e66,entry_fīst,fīst,os-x-iron,,
form_d3371e69,entry_fīst,fest,os-x-digor,,
form_d3374e66,entry_næw_2,næw,os-x-iron,,
form_d3375e66,entry_būræmæz,būræmæz,os-x-iron,,
form_d3375e69,entry_būræmæz,boræmæz,os-x-digor,,
form_d3377e66,entry_kʼ0ypp,kʼ˳ypp,os-x-iron,,
form_d3377e69,entry_kʼ0ypp,kʼupp,os-x-digor,,
form_d3378e66,entry_qærabuǧa,qærabuǧa,os-x-digor,,
form_d3378e68,entry_qærabuǧa,qarabuǧa,os-x-digor,form_d3378e66,variant
form_d3379e66,entry_qæznyg,qæznyg,os-x-iron,,
form_d3379e68,entry_qæznyg,qæzdyg,os-x-iron,form_d3379e66,variant
form_d3379e71,entry_qæznyg,ǧæzdug,os-x-digor,,
form_d3380e66,entry_fīston,fīston,os-x-iron,,
form_d3380e69,entry_fīston,festonæ,os-x-digor,,
form_d3381e66,entry_fæʒæl,fæʒæl,os-x-iron,,
form_d3383e66,entry_g0yrʒ,g˳yrʒ,os-x-iron,,
form_d3383e69,entry_g0yrʒ,igurʒæ,os-x-digor,,
form_d3385e66,entry_qændīl,qændīl,os-x-iron,,
form_d3385e69,entry_qændīl,qændelæ,os-x-digor,,
form_d3386e66,entry_ævværsyn,ævværsyn,os-x-iron,,
form_d3386e68,entry_ævværsyn,ævværst,os-x-iron,form_d3386e66,participle
form_d3386e71,entry_ævværsyn,ænværsun,os-x-digor,,
form_d3386e73,entry_ævværsyn,ænvarst,os-x-digor,form_d3386e71,participle
form_d3387e66,entry_qawǵydær,qawǵydær,os-x-iron,,
form_d3387e68,entry_qawǵydær,qaǵydær,os-x-iron,form_d3387e66,variant
form_d3387e71,entry_qawǵydær,iǧawgi(dær),os-x-digor,,
form_d3388e66,entry_æm-,æm-,os,,
form_d3389e66,entry_kʼ0yrī,kʼ˳yrī,os-x-iron,,
form_d3389e69,entry_kʼ0yrī,kʼwære,os-x-digor,,
form_d3391e66,entry_monc,monc,os-x-iron,,
form_d3391e69,entry_monc,mond,os-x-digor,,
form_d3393e66,entry_ʒædæl,ʒædæl,os,,
form_d3394e66,entry_kʼona,kʼona,os,,
form_d3395e66,entry_arǧaw,arǧaw,os,,
form_d3396e66,entry_e,e,os-x-digor,,
form_d3396e68,entry_e,je,os-x-digor,form_d3396e66,variant
form_d3397e66,entry_æmpylyn,æmpylyn,os-x-iron,,
form_d3397e68,entry_æmpylyn,æmpyld,os-x-iron,form_d3397e66,participle
form_d3397e71,entry_æmpylyn,æmpulun,os-x-digor,,
form_d3397e73,entry_æmpylyn,æmpuld,os-x-digor,form_d3397e71,participle
form_d3399e66,entry_kezu,kezu,os-x-digor,,
form_d3402e66,entry_luxmaxakem,luxmaxakem,os-x-digor,,
form_d3403e68,entry_paxsa,paxsa,os-x-digor,,
form_d3405e66,entry_gawyr,gawyr,os-x-iron,,
form_d3405e68,entry_gawyr,ǵawyr,os-x-iron,form_d3405e66,variant
form_d3405e71,entry_gawyr,gaur,os-x-digor,,
form_d3405e73,entry_gawyr,gjaur,os-x-digor,form_d3405e71,variant
form_d3407e66,entry_finsun,finsun,os-x-digor,,
form_d3409e66,entry_Donbettyr,Donbettyr,os-x-iron,,
form_d3409e69,entry_Donbettyr,Donbettær,os-x-digor,,
form_d3411e66,entry_qædkʼ0yr,qædkʼ˳yr,os-x-iron,,
form_d3411e69,entry_qædkʼ0yr,ǧædkʼwær,os-x-digor,,
form_d3414e66,entry_kærdæn_2,kærdæn,os,,
form_d3415e66,entry_riḱʼi,riḱʼi,os-x-south,,
form_d3417e66,entry_kʼomsi,kʼomsi,os-x-iron,,
form_d3417e69,entry_kʼomsi,kʼovsi,os-x-digor,,
form_d3418e66,entry_mīdæggom,mīdæggom,os,,
form_d3420e66,entry_maroj,maroj,os-x-iron,,
form_d3422e66,entry_calcæg,calcæg,os,,
form_d3423e66,entry_dydyn6bynʒ9,dydyn(bynʒ),os-x-iron,,
form_d3423e69,entry_dydyn6bynʒ9,didin(binʒæ),os-x-digor,,
form_d3424e66,entry_ḱīz,ḱīz,os-x-iron,,
form_d3424e69,entry_ḱīz,kesæ,os-x-digor,,
form_d3426e66,entry_agwat,agwat,os,,
form_d3427e66,entry_fælm,fælm,os-x-iron,,
form_d3427e69,entry_fælm,fælmæ,os-x-digor,,
form_d3428e66,entry_fætkʼ0y,fætkʼ˳y,os-x-iron,,
form_d3428e69,entry_fætkʼ0y,fætkʼu,os-x-digor,,
form_d3430e66,entry_ræxsæn,ræxsæn,os,,
form_d3431e66,entry_nog,nog,os,,
form_d3432e66,entry_cūr,cūr,os-x-iron,,
form_d3432e69,entry_cūr,cor,os-x-digor,,
form_d3434e66,entry_æftiag,æftiag,os-x-iron,,
form_d3434e69,entry_æftiag,æftujag,os-x-digor,,
form_d3434e71,entry_æftiag,ær-æftujag,os-x-digor,form_d3434e69,variant
form_d3436e66,entry_ḱʼybyla,ḱʼybyla,os-x-iron,,
form_d3436e69,entry_ḱʼybyla,kʼibila,os-x-digor,,
form_d3438e66,entry_fæsaxsæn,fæsaxsæn,os,,
form_d3439e66,entry_īrxævsyn,īrxævsyn,os,,
form_d3440e66,entry_fæstīnon,fæstīnon,os,,
form_d3441e66,entry_ændæra,ændæra,os,,
form_d3442e66,entry_rævdawæn,rævdawæn,os,,
form_d3445e68,entry_oddær,oddær,os-x-digor,,
form_d3446e66,entry_færsyssad,færsyssad,os-x-iron,,
form_d3446e69,entry_færsyssad,færsinsad,os-x-digor,,
form_d3448e66,entry_cæxgær_2,cæxgær,os,,
form_d3450e66,entry_kʼæsk0y,kʼæsk˳y,os-x-iron,,
form_d3451e66,entry_æxsæmæræg,æxsæmæræg,os,,
form_d3452e66,entry_ævdælyn,ævdælyn,os-x-iron,,
form_d3452e68,entry_ævdælyn,ævdæld,os-x-iron,form_d3452e66,participle
form_d3452e71,entry_ævdælyn,evdælun,os-x-digor,,
form_d3452e73,entry_ævdælyn,evdald,os-x-digor,form_d3452e71,participle
form_d3455e66,entry_aǧaz,aǧaz,os-x-digor,,
form_d3456e66,entry_æzmīlyn,æzmīlyn,os-x-iron,,
form_d3456e68,entry_æzmīlyn,æzmīld,os-x-iron,form_d3456e66,participle
form_d3456e71,entry_æzmīlyn,æzmelun,os-x-digor,,
form_d3456e73,entry_æzmīlyn,æzmilt,os-x-digor,form_d3456e71,participle
form_d3457e66,entry_bælæǧ,bælæǧ,os,,
form_d3458e66,entry_qwæl,qwæl,os-x-digor,,
form_d3459e66,entry_caw,caw,os,,
form_d3460e66,entry_ærmæftaw,ærmæftaw,os,,
form_d3461e66,entry_liǧz,liǧz,os-x-digor,,
form_d3462e66,entry_mystūlæg,mystūlæg,os-x-iron,,
form_d3463e66,entry_cikʼæ,cikʼæ,os-x-iron,,
form_d3466e66,entry_æxsæly,æxsæly,os,,
form_d3467e66,entry_malūsæg,malūsæg,os-x-iron,,
form_d3468e66,entry_abazi,abazi,os,,
form_d3469e66,entry_kond,kond,os,,
form_d3470e66,entry_qazt,qazt,os-x-iron,,
form_d3470e69,entry_qazt,ǧazt,os-x-digor,,
form_d3470e71,entry_qazt,ǧazd,os-x-digor,form_d3470e69,variant
form_d3471e66,entry_fælæ,fælæ,os-x-iron,,
form_d3471e69,entry_fælæ,fal,os-x-digor,,
form_d3472e66,entry_fasyn,fasyn,os-x-iron,,
form_d3472e68,entry_fasyn,fast,os-x-iron,form_d3472e66,participle
form_d3472e71,entry_fasyn,fasun,os-x-digor,,
form_d3472e73,entry_fasyn,fast,os-x-digor,form_d3472e71,participle
form_d3473e66,entry_gec-færsæn,gec-færsæn,os-x-digor,,
form_d3475e66,entry_bæznag,bæznag,os-x-digor,,
form_d3476e66,entry_med-,med-,os-x-digor,,
form_d3481e66,entry_dong0yroj,dong˳yroj,os-x-iron,,
form_d3481e69,entry_dong0yroj,dongurojnæ,os-x-digor,,
form_d3483e66,entry_mīx,mīx,os-x-iron,,
form_d3483e69,entry_mīx,mex,os-x-digor,,
form_d3484e66,entry_gobat,gobat,os-x-digor,,
form_d3485e66,entry_ar,ar,os-x-digor,,
form_d3485e68,entry_ar,aræ,os-x-digor,form_d3485e66,variant
form_d3486e66,entry_bærkad,bærkad,os,,
form_d3488e66,entry_ḱʼyldym,ḱʼyldym,os-x-iron,,
form_d3488e69,entry_ḱʼyldym,kʼildun,os-x-digor,,
form_d3489e66,entry_nymæc,nymæc,os-x-iron,,
form_d3489e68,entry_nymæc,nymæʒ,os-x-iron,form_d3489e66,variant
form_d3489e71,entry_nymæc,nimæʒæ,os-x-digor,,
form_d3490e66,entry_ænʒaryn,ænʒaryn,os-x-iron,,
form_d3490e68,entry_ænʒaryn,ænʒærst,os-x-iron,form_d3490e66,participle
form_d3490e71,entry_ænʒaryn,ænʒarun,os-x-digor,,
form_d3490e73,entry_ænʒaryn,ænʒarst,os-x-digor,form_d3490e71,participle
form_d3495e66,entry_qæma,qæma,os-x-digor,,
form_d3497e66,entry_niqolun,niqolun,os-x-digor,,
form_d3499e66,entry_cʼūs,cʼūs,os-x-iron,,
form_d3500e66,entry_byræǧ_2,byræǧ,os-x-iron,,
form_d3501e66,entry_dūg,dūg,os-x-iron,,
form_d3501e69,entry_dūg,dogæ,os-x-digor,,
form_d3502e66,entry_cīrq,cīrq,os-x-iron,,
form_d3502e68,entry_cīrq,cīryq,os-x-iron,form_d3502e66,variant
form_d3502e70,entry_cīrq,cīlq,os-x-iron,form_d3502e66,variant
form_d3502e73,entry_cīrq,cerq,os-x-digor,,
form_d3504e68,entry_ræʒæǧdun,ræʒæǧdun,os-x-digor,,
form_d3504e70,entry_ræʒæǧdun,ræʒaxt,os-x-digor,form_d3504e68,participle
form_d3505e66,entry_fadyg,fadyg,os-x-iron,,
form_d3505e69,entry_fadyg,fadug,os-x-digor,,
form_d3506e66,entry_mæxæl,mæxæl,os-x-digor,,
form_d3508e68,entry_rocʼo,rocʼo,os,,
form_d3510e66,entry_ærmbos,ærmbos,os-x-iron,,
form_d3513e66,entry_æntawyn,æntawyn,os-x-iron,,
form_d3513e68,entry_æntawyn,æntyd,os-x-iron,form_d3513e66,participle
form_d3513e71,entry_æntawyn,æntawun,os-x-digor,,
form_d3513e73,entry_æntawyn,æntud,os-x-digor,form_d3513e71,participle
form_d3515e66,entry_ǧædmærestæ,ǧædmærestæ,os-x-digor,,
form_d3516e66,entry_ræstæmbīs,ræstæmbīs,os-x-iron,,
form_d3516e69,entry_ræstæmbīs,ræstæmbes,os-x-digor,,
form_d3517e66,entry_ærzæ,ærzæ,os,,
form_d3517e68,entry_ærzæ,ærʒæ,os,form_d3517e66,variant
form_d3518e66,entry_ærmærin,ærmærin,os-x-iron,,
form_d3520e66,entry_kʼela,kʼela,os-x-digor,,
form_d3521e66,entry_ærdyston,ærdyston ,os,,
form_d3523e66,entry_galwan,galwan,os-x-iron,,
form_d3523e69,entry_galwan,galawæn,os-x-digor,,
form_d3523e71,entry_galwan,galaon,os-x-digor,form_d3523e69,variant
form_d3525e66,entry_kæmpustæg,kæmpustæg,os-x-digor,,
form_d3526e66,entry_réwa,réwa,os,,
form_d3527e66,entry_fyjjaw,fyjjaw,os,,
form_d3528e66,entry_ǧædæræxsnæg,ǧædæræxsnæg,os,,
form_d3532e66,entry_ardygæj,ardygæj,os-x-iron,,
form_d3532e69,entry_ardygæj,ardigæj,os-x-digor,,
form_d3532e71,entry_ardygæj,ardægæj,os-x-digor,form_d3532e69,variant
form_d3533e66,entry_goncaruq,goncaruq,os-x-digor,,
form_d3536e66,entry_niqoq,niqoq,os-x-digor,,
form_d3539e66,entry_kʼabaz,kʼabaz,os-x-iron,,
form_d3539e69,entry_kʼabaz,kʼabazæ,os-x-digor,,
form_d3540e66,entry_ræzbun,ræzbun,os-x-digor,,
form_d3542e66,entry_qæbyn,qæbyn,os-x-iron,,
form_d3542e69,entry_qæbyn,qæbun,os-x-digor,,
form_d3544e66,entry_æmbujun,æmbujun,os,,
form_d3546e66,entry_byrc_2,byrc,os-x-iron,,
form_d3546e69,entry_byrc_2,burcæ,os-x-digor,,
form_d3548e66,entry_dæ,dæ,os,,
form_d3550e66,entry_ærræstæ,ærræstæ,os-x-digor,,
form_d3552e66,entry_kin,kin,os-x-digor,,
form_d3552e68,entry_kin,kim,os-x-digor,form_d3552e66,variant
form_d3555e66,entry_kʼoti,kʼoti,os,,
form_d3556e66,entry_bittir,bittir,os-x-digor,,
form_d3559e66,entry_ræwagæ,ræwagæ,os-x-digor,,
form_d3560e66,entry_bæzn,bæzn,os-x-iron,,
form_d3560e69,entry_bæzn,bæzdæ,os-x-digor,,
form_d3561e66,entry_rænǧæ,rænǧæ,os,,
form_d3561e68,entry_rænǧæ,rænq,os,form_d3561e66,variant
form_d3563e66,entry_faræstæm,faræstæm,os-x-iron,,
form_d3563e69,entry_faræstæm,faræstæjmag,os-x-digor,,
form_d3565e66,entry_ǵynasu,ǵynasu,os,,
form_d3565e68,entry_ǵynasu,ǵynas˳y,os,form_d3565e66,variant
form_d3568e66,entry_iruǧd,iruǧd,os-x-digor,,
form_d3568e68,entry_iruǧd,iruxt,os-x-digor,form_d3568e66,variant
form_d3568e70,entry_iruǧd,iruxts,os-x-digor,form_d3568e66,variant
form_d3569e66,entry_q0ytaz,q˳ytaz,os-x-iron,,
form_d3569e69,entry_q0ytaz,qudas,os-x-digor,,
form_d3570e66,entry_īnnæbon,īnnæbon,os,,
form_d3571e66,entry_q0ymiag,q˳ymiag,os-x-iron,,
form_d3571e68,entry_q0ymiag,q˳ymajag,os-x-iron,form_d3571e66,variant
form_d3571e71,entry_q0ymiag,qumajag,os-x-digor,,
form_d3572e66,entry_ævǵæzun,ævǵæzun,os-x-digor,,
form_d3573e68,entry_rædæng_2,rædæng,os,,
form_d3575e66,entry_kʼala_1,kʼala,os-x-iron,,
form_d3575e69,entry_kʼala_1,kʼala,os-x-digor,,
form_d3575e71,entry_kʼala_1,kʼwala,os-x-digor,form_d3575e69,variant
form_d3576e66,entry_ærtajun,ærtajun,os-x-digor,,
form_d3576e68,entry_ærtajun,ærtad,os-x-digor,form_d3576e66,participle
form_d3577e66,entry_ræxæssun,ræxæssun,os-x-digor,,
form_d3578e66,entry_bagalæg,bagalæg,os,,
form_d3579e66,entry_rard,rard,os,,
form_d3580e66,entry_kʼ0ymbīl,kʼ˳ymbīl,os-x-iron,,
form_d3582e66,entry_kʼaʒ,kʼaʒ,os-x-iron,,
form_d3583e66,entry_gezun,gezun,os-x-digor,,
form_d3583e68,entry_gezun,gizt,os-x-digor,form_d3583e66,participle
form_d3584e66,entry_dard,dard,os-x-iron,,
form_d3584e69,entry_dard,idar,os-x-digor,,
form_d3585e66,entry_qen,qen,os,,
form_d3586e68,entry_lækʼun,lækʼun,os-x-digor,,
form_d3589e66,entry_7lqīvyn,ᵆlqīvyn,os-x-iron,,
form_d3589e71,entry_7lqīvyn,ᵆlqyvd,os-x-iron,form_d3589e66,participle
form_d3589e74,entry_7lqīvyn,ælqevun,os-x-digor,,
form_d3589e76,entry_7lqīvyn,ælqivd,os-x-digor,form_d3589e74,participle
form_d3590e66,entry_iwæxsun,iwæxsun,os-x-digor,,
form_d3590e68,entry_iwæxsun,iwæxst,os-x-digor,form_d3590e66,participle
form_d3592e66,entry_kæf,kæf,os,,
form_d3593e66,entry_bos,bos,os-x-iron,,
form_d3593e69,entry_bos,bos,os-x-digor,,
form_d3593e71,entry_bos,bons,os-x-digor,form_d3593e69,variant
form_d3594e66,entry_nælgwīst,nælgwīst,os-x-iron,,
form_d3594e69,entry_nælgwīst,nælgost,os-x-digor,,
form_d3595e66,entry_ḱyr-ḱyr,ḱyr-ḱyr,os-x-iron,,
form_d3595e69,entry_ḱyr-ḱyr,kir-kir,os-x-digor,,
form_d3596e66,entry_ænʒalm,ænʒalm,os-x-iron,,
form_d3596e69,entry_ænʒalm,ænʒalæ,os-x-digor,,
form_d3597e66,entry_fantʼal,fantʼal,os,,
form_d3599e66,entry_æddag,æddag,os-x-iron,,
form_d3599e69,entry_æddag,ændag,os-x-digor,,
form_d3602e66,entry_næxī,næxī,os-x-iron,,
form_d3602e69,entry_næxī,næxe,os-x-digor,,
form_d3603e68,entry_Rom,Rom,os,,
form_d3606e66,entry_īw_2,īw,os-x-iron,,
form_d3606e69,entry_īw_2,ew,os-x-digor,,
form_d3607e66,entry_cīcyr,cīcyr,os-x-iron,,
form_d3609e66,entry_baʒæ,baʒæ,os,,
form_d3610e66,entry_ællæx1,ællæx!,os,,
form_d3612e66,entry_qaraǧul,qaraǧul,os-x-iron,,
form_d3612e68,entry_qaraǧul,qalaǧul,os-x-iron,form_d3612e66,variant
form_d3612e71,entry_qaraǧul,qalaur,os-x-digor,,
form_d3615e68,entry_ron,ron,os-x-iron,,
form_d3615e71,entry_ron,ronæ,os-x-digor,,
form_d3616e66,entry_ændæ,ændæ,os-x-digor,,
form_d3618e66,entry_mæstæg,mæstæg,os-x-iron,,
form_d3621e66,entry_denǵyz,denǵyz,os-x-iron,,
form_d3621e69,entry_denǵyz,dengiz,os-x-digor,,
form_d3622e66,entry_cæf,cæf,os,,
form_d3623e66,entry_gænax,gænax,os,,
form_d3625e66,entry_ævrong,ævrong ,os,,
form_d3625e68,entry_ævrong,ærvong,os,form_d3625e66,variant
form_d3626e66,entry_kalmærzæn,kalmærzæn,os,,
form_d3627e66,entry_æwwæl,æwwæl,os,,
form_d3628e68,entry_puxcæ_2,puxcæ,os-x-digor,,
form_d3630e66,entry_qabolæ,qabolæ,os-x-digor,,
form_d3631e66,entry_ærǧom,ærǧom,os,,
form_d3632e66,entry_qabyl,qabyl,os-x-iron,,
form_d3633e68,entry_radæ,radæ,os-x-digor,,
form_d3634e66,entry_dudaq,dudaq,os,,
form_d3635e66,entry_imisun,imisun,os-x-digor,,
form_d3639e66,entry_ærnæg,ærnæg,os,,
form_d3640e66,entry_ʒyqqytæ-k0yppytæ,ʒyqqytæ-k˳yppytæ,os,,
form_d3641e66,entry_k0yf,k˳yf,os-x-iron,,
form_d3641e69,entry_k0yf,kuf,os-x-digor,,
form_d3642e66,entry_myx0yr,myx˳yr,os-x-iron,,
form_d3642e69,entry_myx0yr,muxur,os-x-digor,,
form_d3643e66,entry_8nūst,*nūst,os,,
form_d3645e66,entry_dyqūsyg,dyqūsyg,os-x-iron,,
form_d3645e69,entry_dyqūsyg,duǧosug,os-x-digor,,
form_d3648e66,entry_būrdym,būrdym,os-x-iron,,
form_d3649e66,entry_Marsug,Marsug,os,,
form_d3650e66,entry_mærdx0yst,mærdx˳yst,os-x-iron,,
form_d3650e69,entry_mærdx0yst,mærdxust,os-x-digor,,
form_d3654e66,entry_muræ,muræ,os-x-digor,,
form_d3659e66,entry_bælas,bælas,os-x-iron,,
form_d3659e69,entry_bælas,bælasæ,os-x-digor,,
